demand_node_index,truck_node_index,distance,scaled_demand
demand3,truck2,212.34339547405364,19
demand3,truck3,111.60218227559199,41
demand3,truck5,274.23656759683485,6
demand3,truck7,344.79827151097555,0
demand3,truck8,296.7448225539326,1
demand3,truck9,232.75638164997878,14
demand3,truck10,132.56719072002858,36
demand3,truck13,417.85536504328985,0
demand3,truck14,369.6299811967328,0
demand3,truck15,311.15238624068866,0
demand3,truck16,271.27816942200246,6
demand3,truck17,284.0157486422211,3
demand3,truck18,246.08473739931225,12
demand3,truck19,312.7285973819007,0
demand3,truck20,334.6526180744227,0
demand3,truck21,236.06297266063984,14
demand3,truck22,169.94232120043168,28
demand3,truck25,591.954852478218,0
demand3,truck26,498.30285708649757,0
demand3,truck27,473.03719447063975,0
demand3,truck28,493.6024460348829,0
demand3,truck30,420.8811345405687,0
demand3,truck31,443.60165909046054,0
demand3,truck33,487.169331632958,0
demand3,truck34,464.63905787208853,0
demand3,truck35,455.4606762823695,0
demand3,truck36,478.544743784664,0
demand3,truck37,559.2884960384617,0
demand3,truck38,563.1073121855944,0
demand3,truck39,684.4496480703472,0
demand3,truck40,643.2003147242061,0
demand3,truck41,642.3708539672944,0
demand3,truck42,563.4098678215149,0
demand3,truck50,738.6848906184882,0
demand3,truck52,356.82166586756915,0
demand3,truck53,364.1197388983477,0
demand3,truck56,402.6938694737822,0
demand5,truck2,228.3544650396421,20
demand5,truck3,127.61325184118043,48
demand5,truck5,239.4161686791268,17
demand5,truck7,408.583074014413,0
demand5,truck8,360.52962505737,0
demand5,truck9,283.7935782561626,5
demand5,truck10,183.28222264049484,33
demand5,truck13,453.66521097106886,0
demand5,truck14,405.31652933578533,0
demand5,truck15,332.6307877606969,0
demand5,truck16,247.4418116484211,15
demand5,truck17,260.1793908686397,11
demand5,truck18,222.24837962573082,22
demand5,truck19,288.8922396083193,3
demand5,truck20,310.8162603008413,0
demand5,truck21,212.22661488705845,25
demand5,truck22,146.10596342685028,43
demand5,truck25,592.0552915473332,0
demand5,truck26,474.46649931291626,0
demand5,truck27,449.20083669705843,0
demand5,truck28,469.7660882613015,0
demand5,truck30,397.0447767669873,0
demand5,truck31,419.7653013168791,0
demand5,truck33,463.3329738593766,0
demand5,truck34,440.8027000985071,0
demand5,truck35,431.62431850878806,0
demand5,truck36,454.70838601108255,0
demand5,truck37,535.4521382648802,0
demand5,truck38,539.2709544120131,0
demand5,truck39,660.6132902967659,0
demand5,truck40,619.3639569506248,0
demand5,truck41,618.5344961937128,0
demand5,truck42,539.5735100479334,0
demand5,truck50,714.8485328449069,0
demand5,truck52,332.9853080939878,0
demand5,truck53,359.0841632663287,0
demand5,truck56,378.85751170020075,0
demand7,truck2,324.4287730743314,0
demand7,truck3,223.68755987586968,5
demand7,truck5,98.69658393157108,14
demand7,truck7,464.1772761239897,0
demand7,truck8,416.12382716694674,0
demand7,truck9,339.38778036573933,0
demand7,truck10,238.87642475007152,4
demand7,truck13,509.2594130806455,0
demand7,truck14,460.910731445362,0
demand7,truck15,388.22498987027353,0
demand7,truck16,303.03601375799775,0
demand7,truck17,314.70245423985335,0
demand7,truck18,276.7714429969445,2
demand7,truck19,212.32777328445832,6
demand7,truck20,232.22118000739422,5
demand7,truck21,133.63153459361138,12
demand7,truck22,201.70016553642697,7
demand7,truck25,647.6494936569098,0
demand7,truck26,530.0607014224929,0
demand7,truck27,504.79503880663503,0
demand7,truck28,524.2891516325151,0
demand7,truck30,429.56965577819466,0
demand7,truck31,343.20083499301813,0
demand7,truck33,386.7685075355156,0
demand7,truck34,442.2688678017656,0
demand7,truck35,486.1473818800017,0
demand7,truck36,509.2314493822962,0
demand7,truck37,589.975201636094,0
demand7,truck38,594.8651565215897,0
demand7,truck39,716.2074924063425,0
demand7,truck40,674.9581590602014,0
demand7,truck41,672.7536644462392,0
demand7,truck42,593.4948879828121,0
demand7,truck50,770.4427349544835,0
demand7,truck52,388.57951020356444,0
demand7,truck53,414.67836537590534,0
demand7,truck56,302.29304537633976,0
demand8,truck2,194.74108959978156,22
demand8,truck3,93.99987640131991,41
demand8,truck5,239.45701390802162,12
demand8,truck7,310.01871782216233,0
demand8,truck8,261.96526886511936,8
demand8,truck9,197.97682796116558,21
demand8,truck10,97.78763703121538,41
demand8,truck13,383.0758113544766,0
demand8,truck14,334.85042750791956,0
demand8,truck15,276.37283255187543,5
demand8,truck16,236.4986157331893,13
demand8,truck17,249.2361949534079,10
demand8,truck18,211.30518371049902,18
demand8,truck19,277.9490436930875,5
demand8,truck20,299.8730643856095,0
demand8,truck21,201.28341897182665,20
demand8,truck22,135.16276751161848,34
demand8,truck25,557.1752987894048,0
demand8,truck26,463.5233033976844,0
demand8,truck27,438.2576407818266,0
demand8,truck28,458.8228923460697,0
demand8,truck30,386.1015808517555,0
demand8,truck31,408.82210540164726,0
demand8,truck33,452.3897779441447,0
demand8,truck34,429.8595041832753,0
demand8,truck35,420.68112259355627,0
demand8,truck36,443.76519009585076,0
demand8,truck37,524.5089423496485,0
demand8,truck38,528.3277584967813,0
demand8,truck39,649.670094381534,0
demand8,truck40,608.420761035393,0
demand8,truck41,607.5913002784811,0
demand8,truck42,528.6303141327016,0
demand8,truck50,703.9053369296751,0
demand8,truck52,322.042112178756,0
demand8,truck53,329.34018520953447,0
demand8,truck56,367.9143157849689,0
demand9,truck2,422.5987118852445,0
demand9,truck3,334.7839255060671,0
demand9,truck5,184.75884282333888,22
demand9,truck7,473.805742031537,0
demand9,truck8,427.04692649089316,0
demand9,truck9,350.31087968968575,0
demand9,truck10,249.79952407401797,10
demand9,truck13,395.0220100905935,0
demand9,truck14,346.67332845530996,0
demand9,truck15,273.9875868802215,5
demand9,truck16,188.7986107679457,21
demand9,truck17,172.89106888282524,24
demand9,truck18,134.96005763991636,31
demand9,truck19,70.51638792743019,38
demand9,truck20,68.22694272294966,38
demand9,truck21,146.5852478871439,29
demand9,truck22,212.6232648603734,17
demand9,truck25,533.4120906668578,0
demand9,truck26,415.8232984324408,0
demand9,truck27,390.557635816583,0
demand9,truck28,382.47776627548706,0
demand9,truck30,287.75827042116646,2
demand9,truck31,201.38944963598993,19
demand9,truck33,244.95712217848742,10
demand9,truck34,300.4574824447375,0
demand9,truck35,344.33599652297363,0
demand9,truck36,367.4200640252681,0
demand9,truck37,448.16381627906577,0
demand9,truck38,480.6277535315377,0
demand9,truck39,601.9700894162903,0
demand9,truck40,560.7207560701494,0
demand9,truck41,530.9422790892111,0
demand9,truck42,451.683502625784,0
demand9,truck50,656.2053319644314,0
demand9,truck52,274.3421072135124,5
demand9,truck53,300.4409623858533,0
demand9,truck56,160.48166001931162,27
demand10,truck2,370.46578004880325,0
demand10,truck3,282.65099366962585,4
demand10,truck5,130.59529701731154,40
demand10,truck7,422.9674436114949,0
demand10,truck8,374.9139946544519,0
demand10,truck9,298.1779478532445,0
demand10,truck10,197.6665922375767,24
demand10,truck13,448.5473035444695,0
demand10,truck14,400.198621909186,0
demand10,truck15,327.51288033409753,0
demand10,truck16,242.32390422182175,14
demand10,truck17,226.4163623367013,17
demand10,truck18,188.48535109379242,26
demand10,truck19,124.04168138130625,41
demand10,truck20,162.7728865185513,32
demand10,truck21,92.42170208111656,47
demand10,truck22,160.49033302393215,33
demand10,truck25,586.9373841207339,0
demand10,truck26,469.3485918863169,0
demand10,truck27,444.0829292704591,0
demand10,truck28,436.0030597293631,0
demand10,truck30,341.28356387504255,0
demand10,truck31,254.914743089866,11
demand10,truck33,298.4824156323635,0
demand10,truck34,353.9827758986135,0
demand10,truck35,397.86128997684966,0
demand10,truck36,420.94535747914415,0
demand10,truck37,501.6891097329418,0
demand10,truck38,534.1530469854138,0
demand10,truck39,655.4953828701664,0
demand10,truck40,614.2460495240255,0
demand10,truck41,584.467572543087,0
demand10,truck42,505.20879607966003,0
demand10,truck50,709.7306254183075,0
demand10,truck52,327.86740066738844,0
demand10,truck53,353.96625583972934,0
demand10,truck56,214.00695347318768,20
demand11,truck2,246.234428119592,2
demand11,truck3,291.6450169756394,0
demand11,truck5,273.7786027263489,1
demand11,truck7,296.537830201376,0
demand11,truck8,250.43514193574634,2
demand11,truck9,173.94659592403326,6
demand11,truck10,206.6606155435903,4
demand11,truck13,217.75409826043241,4
demand11,truck14,169.4054166251489,6
demand11,truck15,96.71967505006045,9
demand11,truck16,63.718556287182246,9
demand11,truck17,82.60599846203378,9
demand11,truck18,120.46627021482777,8
demand11,truck19,187.11013019741625,5
demand11,truck20,225.8413353346613,3
demand11,truck21,235.6050077901539,3
demand11,truck22,169.48435632994574,6
demand11,truck25,390.8459184999185,0
demand11,truck26,290.7432439516774,0
demand11,truck27,265.47758133581965,2
demand11,truck28,292.1926958546955,0
demand11,truck30,219.47138436038134,4
demand11,truck31,303.9474994753411,0
demand11,truck33,327.01350175334073,0
demand11,truck34,263.2293076919011,2
demand11,truck35,254.05092610218213,2
demand11,truck36,277.13499360447656,1
demand11,truck37,357.8787458582742,0
demand11,truck38,355.54769905077427,0
demand11,truck39,476.89003493552684,0
demand11,truck40,435.6407015893861,0
demand11,truck41,440.9611037871069,0
demand11,truck42,362.0001176413275,0
demand11,truck50,531.125277483668,0
demand11,truck52,149.26205273274894,7
demand11,truck53,149.68702770771952,7
demand11,truck56,277.07540228929764,1
demand14,truck2,191.2850481354415,17
demand14,truck3,295.09517438095173,1
demand14,truck5,361.46905145177857,0
demand14,truck7,243.78671169813313,9
demand14,truck8,195.7332627410902,17
demand14,truck9,118.99721593988276,29
demand14,truck10,219.7996745749723,13
demand14,truck13,199.63489214255472,16
demand14,truck14,151.2862105072712,24
demand14,truck15,78.60046893218275,32
demand14,truck16,158.68038379270902,23
demand14,truck17,177.56782596756054,20
demand14,truck18,215.42809772035454,14
demand14,truck19,282.07195770294305,3
demand14,truck20,320.803162840188,0
demand14,truck21,323.29545651558357,0
demand14,truck22,257.1748050553754,7
demand14,truck25,372.72671238204083,0
demand14,truck26,283.28605586377535,3
demand14,truck27,277.00183708561906,4
demand14,truck28,335.6604186170177,0
demand14,truck30,313.5608151030151,0
demand14,truck31,398.0369302179749,0
demand14,truck33,421.1029324959745,0
demand14,truck34,357.3187384345349,0
demand14,truck35,348.14035684481587,0
demand14,truck36,371.22442434711036,0
demand14,truck37,401.3464686205964,0
demand14,truck38,348.0905109628722,0
demand14,truck39,469.4328468476248,0
demand14,truck40,428.183513501484,0
demand14,truck41,484.42882654942906,0
demand14,truck42,456.0895483839613,0
demand14,truck50,523.668089395766,0
demand14,truck52,160.78630848254835,22
demand14,truck53,131.56782158984183,27
demand14,truck56,372.03722979482444,0
demand18,truck2,240.33272702421914,6
demand18,truck3,344.14285326972936,0
demand18,truck5,380.9579352543805,0
demand18,truck7,290.63612910600307,1
demand18,truck8,244.5334408403735,6
demand18,truck9,168.0448948286604,13
demand18,truck10,268.8473534637499,3
demand18,truck13,211.85239716505956,9
demand18,truck14,163.50371552977603,14
demand18,truck15,90.81797395468759,20
demand18,truck16,170.8978888152139,13
demand18,truck17,189.7853309900654,11
demand18,truck18,227.6456027428594,7
demand18,truck19,294.2894627254479,1
demand18,truck20,333.02066786269285,0
demand18,truck21,342.7843403181855,0
demand18,truck22,276.6636888579773,2
demand18,truck25,317.13990378129864,0
demand18,truck26,227.69924726303321,7
demand18,truck27,221.41502848487693,8
demand18,truck28,280.07361001627555,2
demand18,truck30,257.9740065022729,4
demand18,truck31,342.4501216172327,0
demand18,truck33,365.51612389523234,0
demand18,truck34,301.7319298337927,0
demand18,truck35,292.5535482440737,1
demand18,truck36,315.63761574636817,0
demand18,truck37,345.75966001985427,0
demand18,truck38,292.5037023621301,1
demand18,truck39,413.8460382468827,0
demand18,truck40,372.59670490074194,0
demand18,truck41,428.842017948687,0
demand18,truck42,400.5027397832191,0
demand18,truck50,468.0812807950239,0
demand18,truck52,105.19949988180623,19
demand18,truck53,75.9810129890997,20
demand18,truck56,316.58530597288876,0
demand19,truck2,298.3350231803236,0
demand19,truck3,402.14514942583384,0
demand19,truck5,412.44625425845777,0
demand19,truck7,265.6531677040791,4
demand19,truck8,219.55047943844954,10
demand19,truck9,226.04719098476488,9
demand19,truck10,326.8496496198544,0
demand19,truck13,186.86943576313558,14
demand19,truck14,138.52075412785206,19
demand19,truck15,148.82027011079208,18
demand19,truck16,202.38620781929112,12
demand19,truck17,221.27364999414263,9
demand19,truck18,259.13392174693666,5
demand19,truck19,325.7777817295251,0
demand19,truck20,364.50898686677004,0
demand19,truck21,374.27265932226277,0
demand19,truck22,308.1520078620546,0
demand19,truck25,244.36504461914112,7
demand19,truck26,154.92438810087572,17
demand19,truck27,191.1897009976063,13
demand19,truck28,249.8482825290049,6
demand19,truck30,268.4476271286943,4
demand19,truck31,352.9237422436541,0
demand19,truck33,375.98974452165373,0
demand19,truck34,312.2055504602141,0
demand19,truck35,303.0271688704951,0
demand19,truck36,326.11123637278956,0
demand19,truck37,315.5343325325836,0
demand19,truck38,219.7288431999726,10
demand19,truck39,341.07117908472515,0
demand19,truck40,299.8218457385844,0
demand19,truck41,398.61669046141634,0
demand19,truck42,410.9763604096405,0
demand19,truck50,395.3064216328663,0
demand19,truck52,115.67312050822767,22
demand19,truck53,86.45463361552113,24
demand19,truck56,327.05892659931015,0
demand21,truck2,320.9879349114897,0
demand21,truck3,314.2106664181395,0
demand21,truck5,296.344252168849,0
demand21,truck7,371.29133699327366,0
demand21,truck8,325.188648727644,0
demand21,truck9,248.70010271593094,6
demand21,truck10,229.22626498609037,8
demand21,truck13,292.5076050523301,1
demand21,truck14,244.15892341704657,6
demand21,truck15,171.47318184195817,14
demand21,truck16,86.28420572968233,22
demand21,truck17,105.17164790453386,21
demand21,truck18,143.03191965732785,17
demand21,truck19,209.67577963991633,10
demand21,truck20,248.40698477716137,6
demand21,truck21,258.170657232654,5
demand21,truck22,192.05000577244581,12
demand21,truck25,348.70677106063164,0
demand21,truck26,231.1179788262146,8
demand21,truck27,205.8523162103568,10
demand21,truck28,264.5108977417554,4
demand21,truck30,242.03703380288144,6
demand21,truck31,326.5131489178412,0
demand21,truck33,349.57915119584084,0
demand21,truck34,285.7949571344012,2
